batsman_pkey,smart_runs,runs,dismissals,balls,no_innings,average_nominal,strike_rate_nominal,R_0_nominal,R_nominal,SA,SSR,R_0,R
1339.0,-1.2766141462249392,0.0,1,1,1,0.0,0.0,0.0,0.0,9.136474645069717,99.44730576230292,0.24146669761417325,0.09182882441060003
1135.0,-3.4422141153643553,5.0,1,11,4,5.0,45.45454545454545,0.11363636363636363,0.18181818181818182,8.514294588613392,96.85567744353098,0.22089931030288376,0.07844883564721843
1317.0,0.00642227925867922,4.0,1,7,2,4.0,57.142857142857146,0.14285714285714288,0.2285714285714286,9.202476437955978,99.58588119697734,0.24305899131738626,0.09286468139790434
494.0,14.477982364414725,16.0,2,20,4,8.0,80.0,0.2,0.32,9.680260408787051,105.81577568342051,0.27718429518819687,0.115064690345458
502.0,2.8881654896974718,3.0,1,7,1,3.0,42.857142857142854,0.10714285714285714,0.17142857142857143,9.613994054365522,101.52969558026412,0.25765557417320223,0.10236039962592566
1372.0,-1.3780513717251497,0.0,0,1,1,,0.0,,,10.306559061787297,99.39658714955281,0.2588538464973964,0.1031399284008026
1336.0,-1.4979048327094988,1.0,0,2,1,inf,50.0,,,10.291037414175335,99.33666041906062,0.2583611864100174,0.10281943137638572
196.0,179.5903833734991,195.0,15,177,22,13.0,110.16949152542372,0.2754237288135593,0.4406779661016949,11.972692224899939,187.81170053980432,0.6662022853225515,0.3681379785551807
234.0,1.2178356988506214,4.0,1,6,2,4.0,66.66666666666667,0.16666666666666669,0.2666666666666667,9.350749581305376,100.1915879067733,0.24790895666847662,0.09601979686873321
163.0,-10.755411234838578,7.0,3,47,4,2.3333333333333335,14.893617021276595,0.03723404255319149,0.05957446808510638,7.925340364957553,100.16782278657189,0.22635785323705715,0.08199985756450331
1342.0,-0.5068590113923489,0.0,1,1,1,0.0,0.0,0.0,0.0,9.224732139924248,99.83218332971921,0.24445880570820055,0.09377532213882307
1289.0,-0.09528229856704767,0.0,1,1,1,0.0,0.0,0.0,0.0,9.271922120179882,100.03797168613185,0.246058641757395,0.09481608575344731
1445.0,71.99605415943824,67.0,1,48,1,67.0,139.58333333333334,0.34895833333333337,0.5583333333333333,32.77310779208658,175.1559512793812,0.9244700268358059,0.5361524875003439
1343.0,0.0,0.0,1,3,1,0.0,0.0,0.0,0.0,27.5019288954462,139.15792419966212,0.6895101580715854,0.3833007734576339
1468.0,6.227508468656135,7.0,1,8,1,7.0,87.5,0.21875,0.35,19.914119746881727,131.50100047082154,0.5422292108090925,0.2874880487003831
1341.0,0.5788845229084392,1.0,0,1,1,inf,100.0,,,10.55999245541846,100.37505509686962,0.2668978712667025,0.10837291980591905
531.0,15.210437623963502,20.0,3,26,5,6.666666666666667,76.92307692307692,0.1923076923076923,0.30769230769230765,8.577368672002262,105.67906053512748,0.2599978029033233,0.10388412228529754
218.0,344.0099601457033,290.0,8,217,11,36.25,133.64055299539172,0.3341013824884793,0.534562211981567,37.61615982593693,158.52993555101534,0.9254587477133958,0.5367956938557283
265.0,78.98605588233612,99.0,11,85,16,9.0,116.47058823529412,0.2911764705882353,0.4658823529411765,7.1805505347578285,136.94106369018127,0.37414628852939824,0.1781427255739888
1138.0,492.16209226070487,479.0,18,350,20,26.61111111111111,136.85714285714286,0.34214285714285714,0.5474285714285714,27.342338458928047,140.6177406459157,0.693420542622569,0.38584465035170795
195.0,113.07703009548537,165.0,14,167,24,11.785714285714286,98.80239520958084,0.2470059880239521,0.39520958083832336,8.076930721106098,145.05644398760757,0.42272249445413584,0.20974368098965018
1483.0,142.27686146712693,124.0,8,78,10,15.5,158.97435897435898,0.39743589743589747,0.635897435897436,18.87493431756165,193.7192185975522,0.7956035451724331,0.45231918137662386
597.0,256.8768714399608,242.0,13,177,12,18.615384615384617,136.72316384180792,0.3418079096045198,0.5468926553672316,21.4713925462793,259.9042133558421,1.120835004485827,0.663896529789896
75.0,1500.3414528603157,1444.0,66,1066,80,21.87878787878788,135.4596622889306,0.33864915572232646,0.5418386491557223,22.73244625545933,140.7449768161647,0.6246049157156975,0.34107706267402577
1478.0,23.895550407507187,30.0,3,29,5,10.0,103.44827586206897,0.25862068965517243,0.4137931034482759,12.576898639262485,121.11471946601537,0.38691805679096203,0.1864513217627929
41.0,964.7931507602186,928.0,41,642,67,22.634146341463413,144.54828660436138,0.36137071651090347,0.5781931464174456,23.531540262444356,150.27930697199665,0.6778523142062962,0.37571683401204337
799.0,720.423872312008,654.0,24,569,30,27.25,114.93848857644991,0.28734622144112476,0.45975395430579963,30.017661346333668,126.61227984393814,0.6731215287317376,0.37263925028526546
476.0,286.8969427731189,272.0,14,198,15,19.428571428571427,137.37373737373738,0.3434343434343435,0.5494949494949496,20.492638769508492,266.80862577362365,1.1359599554532946,0.673735974680416
1496.0,205.34226255887933,224.0,9,196,10,24.88888888888889,114.28571428571429,0.28571428571428575,0.4571428571428572,24.802293820487797,234.50712483037233,1.06114692651446,0.6250668135757044
545.0,693.3535890857036,669.0,17,474,18,39.35294117647059,141.13924050632912,0.3528481012658228,0.5645569620253165,40.7855052403355,146.27712849909358,0.9201712649874452,0.5333559541168379
1497.0,98.57270532985986,115.0,8,100,9,14.375,115.0,0.2875,0.45999999999999996,15.498698860758013,172.5123025703081,0.6531090812853879,0.359620274276925
1499.0,61.461835217132474,75.0,3,60,4,25.0,125.0,0.3125,0.5,24.217625609370938,162.48683068767807,0.7409572640344775,0.41676937543772863
107.0,2326.933800448254,2120.0,76,1546,78,27.894736842105264,137.1280724450194,0.34282018111254847,0.5485122897800776,30.617550005898078,150.513182435204,0.7854877890677451,0.44573843774762917
48.0,240.6571869072697,215.0,14,144,20,15.357142857142858,149.30555555555554,0.37326388888888884,0.5972222222222221,17.18979906480498,224.63225938232245,0.9039048804440595,0.5227739565535461
205.0,54.860261841883506,60.0,6,52,9,10.0,115.38461538461539,0.2884615384615385,0.46153846153846156,9.620309833198569,123.49220153181783,0.3527092627401305,0.16419699878625607
185.0,17.56264560552016,28.0,3,32,7,9.333333333333334,87.5,0.21875,0.35,8.610809171572837,105.849278969771,0.2612369557643727,0.10469024564486751
1473.0,67.26067871304382,77.0,6,63,8,12.833333333333334,122.22222222222223,0.3055555555555556,0.48888888888888893,15.849903005987432,157.50145130328949,0.593491718820893,0.32083656160577106
1405.0,39.51221466852416,43.0,2,35,4,21.5,122.85714285714286,0.30714285714285716,0.49142857142857144,12.783531050839368,118.33289183547524,0.3779995783857523,0.18064945986161363
1296.0,17.300866316266486,17.0,1,12,3,17.0,141.66666666666666,0.35416666666666663,0.5666666666666667,11.379656065667145,107.73016043741382,0.3110325321953414,0.13708445512945072
518.0,856.2235283562391,769.0,30,465,41,25.633333333333333,165.3763440860215,0.4134408602150538,0.661505376344086,28.540784278541302,184.1340921196213,0.8996041353131765,0.5199761329576538
1510.0,421.0492678918658,368.0,14,245,16,26.285714285714285,150.20408163265307,0.37551020408163266,0.6008163265306122,30.07494770656184,171.85684403749622,0.8696061437331718,0.500461121926371
269.0,1027.1908027694917,961.0,41,685,45,23.4390243902439,140.2919708029197,0.35072992700729927,0.5611678832116789,25.053434213890043,149.95486171817396,0.6993496910696413,0.3897018218240759
1501.0,109.68745115517063,101.0,6,69,8,16.833333333333332,146.3768115942029,0.36594202898550726,0.5855072463768116,18.881894706917965,173.1872891216609,0.7069349674242851,0.3946363772372746
1273.0,47.624430756873274,49.0,3,37,6,16.333333333333332,132.43243243243242,0.33108108108108103,0.5297297297297296,16.806198976003785,136.92839251805614,0.5189301093935728,0.27233095993561685
609.0,4.24307665589082,10.0,1,10,4,10.0,100.0,0.25,0.4,9.601777098207764,100.69832282915857,0.25387716135637445,0.099902376141104
653.0,251.8456520984613,236.0,20,173,22,11.8,136.41618497109826,0.34104046242774566,0.545664739884393,12.592282604923065,236.5968493379435,0.8864562986842677,0.5114228877790103
976.0,195.49958735599716,190.0,12,111,21,15.833333333333334,171.17117117117118,0.42792792792792794,0.6846846846846847,16.29163227966643,193.83780050793195,0.7572449128078583,0.42736520631655495
69.0,710.4668525235998,718.0,50,563,62,14.36,127.53108348134991,0.3188277087033748,0.5101243339253997,14.209337050471994,126.19304662941381,0.4334386244821451,0.21671499422412202
1492.0,14.60639302183823,26.0,2,25,3,13.0,104.0,0.26,0.41600000000000004,12.624477673203112,115.72198874834439,0.36431759140604314,0.17174872641995007
848.0,0.4477606647037444,18.0,3,23,5,6.0,78.26086956521739,0.1956521739130435,0.3130434782608696,6.843744036958952,98.2977220554976,0.20199720693867698,0.06615218723050187
208.0,213.1913812923085,240.0,26,200,32,9.23076923076923,120.0,0.3,0.48,8.199668511242635,106.59569064615425,0.2582776979126704,0.10276511844205591
1435.0,56.89371303140992,47.0,3,37,3,15.666666666666666,127.02702702702703,0.3175675675675676,0.5081081081081081,27.35471020088687,166.20620861285792,0.8042428236687622,0.45793941147464695
322.0,214.16132247961582,224.0,13,196,14,17.23076923076923,114.28571428571429,0.28571428571428575,0.4571428571428572,16.729911431608915,227.080800938239,0.9075715693318712,0.5251592987156402
567.0,476.64880331523875,462.0,34,333,51,13.588235294117647,138.73873873873873,0.34684684684684686,0.554954954954955,14.019082450448199,143.13777877334496,0.5038392844301385,0.2625137155095308
500.0,326.93391953900266,329.0,17,256,19,19.352941176470587,128.515625,0.3212890625,0.5140625,19.231407031706038,127.70856231992292,0.5155590724411503,0.27013795234249394
394.0,775.4294423807885,689.0,25,509,25,27.56,135.36345776031433,0.33840864440078583,0.5414538310412573,31.01717769523154,152.343701842984,0.7994156121484803,0.45479909837010474
482.0,1056.5175111427154,1033.0,46,768,53,22.456521739130434,134.50520833333334,0.33626302083333337,0.5380208333333334,22.967771981363377,137.5673842633744,0.6144070326179634,0.3344428918290461
1371.0,55.336487914561275,64.0,7,53,7,9.142857142857142,120.75471698113208,0.3018867924528302,0.4830188679245283,11.49919312064114,137.99204117677954,0.4436736462527353,0.223373325406921
1512.0,528.852430362206,502.0,23,357,28,21.82608695652174,140.61624649859945,0.3515406162464986,0.5624649859943978,22.993583928791562,148.13793567568794,0.6604990174686713,0.364427752329335
100.0,96.76497177243408,99.0,6,74,11,16.5,133.78378378378378,0.33445945945945943,0.5351351351351351,14.610542630355726,143.4386709409583,0.5140400351692312,0.26914975188116075
140.0,3610.1496604198674,3272.0,105,2247,111,31.16190476190476,145.61637739207833,0.36404094348019583,0.5824655095683133,34.38237771828445,160.66531644058153,0.8860322177057252,0.5111470044768786
378.0,988.8497877957465,955.0,26,732,31,36.73076923076923,130.46448087431693,0.3261612021857923,0.5218579234972677,38.032684145990245,135.08876882455553,0.8303743559170075,0.4749391208961517
77.0,742.4195963074337,643.0,20,484,21,32.15,132.8512396694215,0.33212809917355374,0.531404958677686,37.12097981537168,153.39247857591604,0.8957950235537775,0.5174981384623953
377.0,781.0259813008026,777.0,39,654,45,19.923076923076923,118.80733944954129,0.29701834862385323,0.47522935779816516,20.026307212841093,119.42293292061203,0.4916957201922213,0.25461379362876047
1376.0,72.60948566368782,82.0,4,74,6,20.5,110.8108108108108,0.27702702702702703,0.44324324324324327,18.708717757761193,154.01934281887475,0.6214532502833783,0.3390267658895031
1503.0,2.227408162761915,5.0,0,7,3,inf,71.42857142857143,,,10.821561682195227,100.19343136066155,0.2700484621828916,0.11042251757050645
384.0,3.5068249324853404,11.0,1,15,3,11.0,73.33333333333333,0.18333333333333332,0.29333333333333333,12.806788159861874,110.17220470366792,0.3430654038883809,0.15792324504597327
55.0,5.967763940796957,16.0,5,21,10,3.2,76.19047619047619,0.19047619047619047,0.30476190476190473,4.496514109228002,98.54300980320716,0.16773862216197233,0.04386547319998141
67.0,24.642034135158326,34.0,4,42,6,8.5,80.95238095238095,0.20238095238095238,0.3238095238095238,10.51342156796729,116.24034851237597,0.3347934239284156,0.1525419587775661
380.0,446.52204402308723,486.0,25,428,39,19.44,113.55140186915888,0.2838785046728972,0.4542056074766355,17.86088176092349,104.32758037922599,0.39384489088049457,0.1909575315638249
630.0,144.49405891394733,138.0,7,126,7,19.714285714285715,109.52380952380952,0.2738095238095238,0.43809523809523804,24.56783864226239,205.71696107711148,0.9331398421712518,0.5417925831533872
1365.0,24.137377554421743,42.0,3,39,5,14.0,107.6923076923077,0.2692307692307692,0.43076923076923074,9.625685520071407,110.1425305003566,0.29507056359137795,0.12670049350466764
1507.0,-2.4409210543132183,0.0,0,2,1,,0.0,,,10.168911900536568,98.86515230825879,0.2544848990644588,0.10029773621198615
759.0,279.7180424392765,321.0,15,274,19,21.4,117.15328467153284,0.29288321167883213,0.4686131386861314,18.647869495951763,102.08687680265565,0.39599875042202526,0.19235871179286468
1519.0,275.2461931098533,248.0,8,154,9,31.0,161.03896103896105,0.4025974025974026,0.6441558441558441,31.705177485282558,267.0198917691355,1.305590188084934,0.784087891148451
1144.0,13.868493438520298,28.0,2,27,6,14.0,103.70370370370371,0.2592592592592593,0.41481481481481486,9.46526409287466,104.50514566433847,0.2682824794387244,0.10927366823365788
174.0,279.9126904641074,254.0,19,152,25,13.368421052631579,167.10526315789474,0.41776315789473684,0.6684210526315789,14.73224686653197,248.78083376095816,0.9713362111298481,0.5666409987412762
193.0,72.12142255147401,87.0,11,83,19,7.909090909090909,104.81927710843374,0.2620481927710843,0.4192771084337349,6.556492959224911,130.31860774321052,0.3361226766437964,0.15340669604955434
1488.0,61.89615379924276,64.0,4,42,9,16.0,152.38095238095238,0.38095238095238093,0.6095238095238095,13.215252731738957,127.01014751049746,0.422013360966627,0.20928235851096097
966.0,14.635596761868031,19.0,5,24,10,3.8,79.16666666666667,0.19791666666666669,0.3166666666666667,5.613826988317045,102.8769262137427,0.2032894297286994,0.06699283490969421
836.0,0.26588141882031,3.0,1,6,4,3.0,50.0,0.125,0.2,9.038996796682511,98.7097252106233,0.23681087771889234,0.08880000908562224
381.0,0.9404553397567075,25.0,7,36,10,3.5714285714285716,69.44444444444444,0.1736111111111111,0.2777777777777778,3.0596727964432744,96.02935550268703,0.1352500361277308,0.02273022108958322
103.0,2286.4319942068087,2053.0,75,1471,80,27.373333333333335,139.56492182188987,0.34891230455472466,0.5582596872875595,30.48575992275745,155.43385412690745,0.8047800898863842,0.45828892674588323
30.0,18.876568083534856,30.0,4,41,5,7.5,73.17073170731707,0.18292682926829268,0.2926829268292683,12.035340704358148,120.7160646887708,0.37704549940000565,0.18002878957834137
1272.0,-0.027748049698141142,0.0,1,2,1,0.0,0.0,0.0,0.0,9.27966536650892,100.07173881056632,0.2463211535140833,0.09498686118066052
254.0,82.87034756697375,92.0,6,95,6,15.333333333333334,96.84210526315789,0.2421052631578947,0.38736842105263153,22.942345060388213,177.09666772687606,0.784936053612934,0.44537950960211403
145.0,196.11176347799056,245.0,12,232,14,20.416666666666668,105.60344827586206,0.26400862068965514,0.42241379310344823,17.070402704371393,84.53093253361662,0.2963562356094282,0.12753687961898288
166.0,549.5744090180194,509.0,20,355,22,25.45,143.38028169014083,0.3584507042253521,0.5735211267605633,27.478720450900973,154.80969268113225,0.7568340373870679,0.42709791380972745
181.0,1968.07227811041,1892.0,54,1358,77,35.03703703703704,139.32253313696611,0.3483063328424153,0.5572901325478645,36.445782927970555,144.92432092123784,0.8490217033225638,0.4870700393729125
603.0,25.859831773297127,34.0,4,42,4,8.5,80.95238095238095,0.20238095238095238,0.3238095238095238,14.384844923130622,132.4129320961958,0.4629722578820068,0.23592791986466155
1179.0,42.96725126605901,57.0,8,51,10,7.125,111.76470588235294,0.27941176470588236,0.4470588235294118,9.797728017018938,138.01462786254064,0.41816909755852544,0.20678149632436496
687.0,19.53823748751506,43.0,9,55,15,4.777777777777778,78.18181818181819,0.19545454545454546,0.31272727272727274,2.1709152763905624,102.81353268622914,0.15120931694102224,0.03311243418848671
225.0,45.22671297664792,63.0,6,70,16,10.5,90.0,0.225,0.36,7.537785496107986,115.15482765272814,0.28532513679771526,0.12036066535731751
1332.0,-1.0199432510597706,2.0,0,3,2,inf,66.66666666666667,,,10.34277531641945,99.0726984318181,0.25799840971439547,0.10258342920277112
358.0,21.83208014638134,25.0,2,20,4,12.5,125.0,0.3125,0.5,10.591882361812262,109.49282457440383,0.30679996071151217,0.1343309814851459
1186.0,98.15776068078543,98.0,7,96,7,14.0,102.08333333333333,0.2552083333333333,0.4083333333333333,19.892720192944267,179.5642594165369,0.7497169360763446,0.42246792682479545
267.0,1563.9379595137302,1493.0,61,1189,63,24.475409836065573,125.5677039529016,0.313919259882254,0.5022708158116064,25.638327205143117,131.53389062352653,0.6285044436477321,0.343613876860652
190.0,340.8571878301606,359.0,15,270,18,23.933333333333334,132.96296296296296,0.33240740740740743,0.5318518518518519,22.723812522010707,126.2434029000595,0.5617749653657629,0.3002034204868868
274.0,93.60238981929297,92.0,4,63,6,23.0,146.03174603174602,0.36507936507936506,0.584126984126984,19.933945295368847,162.7657852443702,0.677706177822799,0.37562176587628454
275.0,342.27675237724515,300.0,9,206,12,33.333333333333336,145.63106796116506,0.3640776699029126,0.5825242718446602,34.967791401212445,166.15376328992483,0.9185712665627022,0.5323150848697878
1493.0,61.01052642740575,71.0,4,56,5,17.75,126.78571428571429,0.31696428571428575,0.5071428571428572,19.134692103884657,156.3118612846387,0.6377750475587011,0.34964481186864105
997.0,95.91233666094577,106.0,6,76,11,17.666666666666668,139.47368421052633,0.3486842105263158,0.5578947368421053,14.50664128767798,143.01235338521414,0.5106333588168755,0.2669335592931028
1291.0,1.9898202025999137,11.0,1,11,2,11.0,100.0,0.25,0.4,14.383335996759975,114.65728722752597,0.3861799827928053,0.18597117221086312
1489.0,13.293895367460916,12.0,1,10,1,12.0,120.0,0.3,0.48,10.807079503992389,106.73256051914585,0.2981035909289323,0.1286736109979737
1487.0,61.79805546690326,53.0,2,29,3,26.5,182.75862068965517,0.45689655172413796,0.7310344827586207,23.018541540924524,157.99594988716626,0.7034973704436871,0.3924000694225145
175.0,41.4384658756375,60.0,7,55,9,8.571428571428571,109.0909090909091,0.2727272727272727,0.43636363636363634,7.385229992661363,116.78130354869481,0.29006195772444465,0.12344217541080892
278.0,43.430558018287485,62.0,8,69,15,7.75,89.85507246376811,0.2246376811594203,0.35942028985507246,5.428819752285936,114.75969295161535,0.25188277361435424,0.09860493932162966
34.0,40.289938312849344,57.0,4,65,14,14.25,87.6923076923077,0.21923076923076923,0.3507692307692308,10.122475456882194,113.69232587696368,0.317893985857127,0.14154813209073216
1259.0,57.42111105804863,54.0,5,52,5,10.8,103.84615384615384,0.2596153846153846,0.41538461538461535,21.96845934663341,162.9604991389265,0.7091617013158116,0.39608496543162014
1418.0,32.620648047675836,25.0,1,16,1,25.0,156.25,0.390625,0.625,29.89024411065026,155.46824822350004,0.7959679809866065,0.4525562628797245
138.0,1137.8667412193076,1101.0,49,756,63,22.46938775510204,145.63492063492063,0.36408730158730157,0.5825396825396825,23.22177022896546,150.51147370625762,0.6741949696709415,0.37333757076162555
252.0,20.94107687861051,23.0,1,16,2,23.0,143.75,0.359375,0.575,11.764811469233258,110.05320849665324,0.32687212051163184,0.14738880300217375
119.0,13.83608155699397,23.0,1,26,7,23.0,88.46153846153847,0.22115384615384617,0.35384615384615387,11.104168579648222,103.9859969455079,0.29069869799363135,0.12385640292147743
133.0,17.919164167591383,29.0,4,32,8,7.25,90.625,0.2265625,0.3625,7.429255640413109,105.52459547273921,0.2420541140750878,0.09221096461769128
94.0,1264.882799088022,1210.0,52,981,61,23.26923076923077,123.34352701325179,0.3083588175331295,0.4933741080530072,24.324669213231193,128.93810388257106,0.5975143022497957,0.3234534287976939
98.0,-10.780845837922968,3.0,3,15,4,1.0,20.0,0.05,0.08,5.826846402774191,93.18636158225166,0.16459595045685635,0.04182102723000795
74.0,18.38543923510638,21.0,1,21,7,21.0,100.0,0.25,0.4,11.944712346259381,106.26067578456411,0.3131814521755246,0.138482421956889
1453.0,-0.7435299732651046,1.0,1,2,2,1.0,50.0,0.125,0.2,9.110684671375482,99.21090507071544,0.24005651307099388,0.09091143743011186
1526.0,-1.195670444514445,1.0,1,4,1,1.0,25.0,0.0625,0.1,27.414388086605424,138.5600889774049,0.6856080751865119,0.3807622971618426
38.0,-2.0570053904294854,10.0,1,15,5,10.0,66.66666666666667,0.16666666666666669,0.2666666666666667,8.560070581830624,97.04533902793099,0.22240814301305817,0.0794303975929535
247.0,42.70850575012705,51.0,7,61,11,7.285714285714286,83.60655737704919,0.20901639344262296,0.3344262295081967,7.151763233499,116.4104379298048,0.28494544664084365,0.12011366023432261
309.0,484.7704359338078,450.0,10,353,13,45.0,127.47875354107649,0.31869688385269124,0.509915014164306,45.59760126508586,137.32873539201356,0.9538897017300246,0.5552912781279177
314.0,233.5179735743485,212.0,12,145,17,17.666666666666668,146.20689655172413,0.3655172413793103,0.5848275862068965,19.45983113119571,234.45794991571512,0.980545455745848,0.5726320168329944
289.0,310.9733271643879,292.0,12,232,14,24.333333333333332,125.86206896551724,0.3146551724137931,0.503448275862069,25.92384193181521,134.0402272260293,0.6436372028253641,0.3534584013348197
347.0,95.32942311403596,100.0,11,95,11,9.090909090909092,105.26315789473684,0.2631578947368421,0.42105263157894735,12.878448705232575,176.10997965703717,0.6292369484886671,0.3440904034312122
298.0,590.7204147729353,581.0,18,425,21,32.27777777777778,136.7058823529412,0.34176470588235297,0.5468235294117647,32.81780082071863,138.99303877010243,0.7687859869984321,0.43487318196023184
306.0,412.6743098955942,371.0,16,248,16,23.1875,149.59677419354838,0.37399193548387094,0.5983870967741935,25.792144368474638,166.4009314095138,0.7815725735313964,0.44319141808539875
311.0,896.8092546029418,833.0,31,620,42,26.870967741935484,134.3548387096774,0.33588709677419354,0.5374193548387096,28.929330793643285,144.6466539682164,0.7347199558548003,0.41271173252495963
324.0,403.5520532991919,369.0,18,245,17,20.5,150.6122448979592,0.376530612244898,0.6024489795918367,22.419558516621773,164.71512379558854,0.7235358797036318,0.4054359997852304
1551.0,44.73825585344088,48.0,1,40,6,48.0,120.0,0.3,0.48,16.228405839426838,119.94002687179876,0.4367838605633687,0.21889121721735863
354.0,39.807236688858836,43.0,4,37,7,10.75,116.21621621621621,0.2905405405405405,0.46486486486486484,10.23148634092119,116.97157451144034,0.33371268215156125,0.15183888878566243
296.0,790.2367477064486,632.0,20,404,22,31.6,156.43564356435644,0.3910891089108911,0.6257425742574257,39.51183738532243,195.6031553728833,1.1142757105683727,0.6596294210131247
1541.0,52.31380955849765,47.0,1,28,1,47.0,167.85714285714286,0.41964285714285715,0.6714285714285715,31.332075591221287,165.31482897891095,0.8602368176354649,0.49436596380004133
300.0,361.8266373152687,362.0,13,264,19,27.846153846153847,137.12121212121212,0.34280303030303033,0.5484848484848486,27.832818255020673,137.0555444376018,0.6853991021692293,0.3806263510360283
357.0,1055.0389195637613,869.0,32,544,31,27.15625,159.74264705882354,0.3993566176470588,0.6389705882352941,32.96996623636754,193.94097786098553,1.0086524640984684,0.5909168602230883
533.0,638.8309914169172,575.0,37,389,45,15.54054054054054,147.81491002570695,0.36953727506426737,0.5912596401028278,17.26570247072749,164.22390524856482,0.643861150680137,0.35360408925011466
356.0,343.8039069043477,348.0,21,270,28,16.571428571428573,128.88888888888889,0.3222222222222222,0.5155555555555555,16.371614614492746,127.33478033494359,0.47091122739214486,0.24109256820967376
318.0,69.57871279755281,59.0,3,34,4,19.666666666666668,173.52941176470588,0.4338235294117647,0.6941176470588235,19.863655241776254,154.27237260832362,0.6399257891628335,0.3510439637424638
295.0,12.0,12.0,3,15,3,4.0,80.0,0.2,0.32,8.462372286484515,105.07972727928058,0.2556761147448464,0.1010726743301399
1557.0,29.181170829776704,33.0,2,36,7,16.5,91.66666666666667,0.22916666666666669,0.3666666666666667,16.964668694444885,128.83557089455095,0.4863239278886381,0.25111920680675265
160.0,6.419101844756545,10.0,3,11,5,3.3333333333333335,90.9090909090909,0.22727272727272727,0.36363636363636365,7.544976218802157,101.283392645524,0.2254578129051347,0.08141434179891541
112.0,2.2178232747810287,6.0,3,8,4,2.0,75.0,0.1875,0.3,13.070633342075178,116.27526042755301,0.37342312892671015,0.17767227849135
120.0,18.892024655505743,37.0,8,51,16,4.625,72.54901960784314,0.18137254901960784,0.2901960784313725,2.361503081938218,101.98748349215707,0.15050555575553015,0.03265460662821027
80.0,-0.794599987399834,23.0,5,29,6,4.6,79.3103448275862,0.19827586206896552,0.31724137931034485,5.143795817051266,97.17359895137841,0.17155748695308426,0.046349812470721174
276.0,15.947343606229731,18.0,0,15,3,inf,120.0,,,12.894498653509666,107.05339908239544,0.33090050713638475,0.15000944542787284
1542.0,213.54908711074518,203.0,8,179,11,25.375,113.40782122905028,0.2835195530726257,0.45363128491620114,25.805954586377037,231.5000160682947,1.0632474143333508,0.6264332731550868
26.0,19.889717754554038,33.0,8,44,9,4.125,75.0,0.1875,0.3,8.10114192098709,127.13439116165472,0.3455977407558161,0.15957064139819646
1568.0,101.03569601462513,109.0,10,138,11,10.9,78.98550724637681,0.19746376811594202,0.3159420289855072,14.77575845498221,180.8230139008803,0.6781636693225342,0.37591938418983867
1107.0,362.84471807300497,321.0,10,255,11,32.1,125.88235294117646,0.31470588235294117,0.5035294117647059,34.528826254578895,142.29204630313922,0.8087958726497935,0.4609013698062181
291.0,515.9161679833969,564.0,27,510,35,20.88888888888889,110.58823529411765,0.27647058823529413,0.4423529411764706,19.108006221607294,101.16003293792096,0.39891513012224433,0.19425594487493275
308.0,61.69549188462791,87.0,6,85,13,14.5,102.3529411764706,0.2558823529411765,0.4094117647058824,10.445984034183976,126.9438148440907,0.38005694995525446,0.18198787042710773
678.0,534.0998287418884,524.0,23,444,21,22.782608695652176,118.01801801801801,0.29504504504504503,0.472072072072072,23.22173168442993,120.29275422114603,0.5435385830797561,0.28833985286993585
449.0,1510.2220521005615,1484.0,60,1214,65,24.733333333333334,122.24052718286656,0.3056013179571664,0.4889621087314662,25.17036753500936,124.40049852558168,0.5906205409485176,0.31896873429797457
293.0,600.5135079939896,641.0,33,572,33,19.424242424242426,112.06293706293707,0.28015734265734266,0.44825174825174824,18.197379030120896,104.98487901992826,0.40175016003603636,0.19610025634805636
1566.0,433.82812347491574,421.0,21,364,23,20.047619047619047,115.65934065934066,0.2891483516483516,0.4626373626373626,20.658482070234083,119.18355040519664,0.5001731408437833,0.2601287280899838
448.0,1411.1350616054644,1394.0,67,1056,77,20.80597014925373,132.00757575757575,0.3300189393939394,0.5280303030303031,21.06171733739499,133.63021416718414,0.5687033074776113,0.30471061132266747
420.0,707.193310257952,621.0,26,494,29,23.884615384615383,125.7085020242915,0.3142712550607288,0.502834008097166,27.199742702228924,143.15654053804695,0.70225181835574,0.39158978308479425
313.0,1201.966390348795,1153.0,45,901,53,25.622222222222224,127.96892341842397,0.3199223085460599,0.5118756936736959,26.71036422997322,133.40359493327358,0.6527195356512815,0.35936685773313737
290.0,497.41899112644404,526.0,26,471,34,20.23076923076923,111.67728237791933,0.2791932059447983,0.4467091295116773,19.131499658709387,105.60912762769512,0.4185050619675368,0.20700005592794676
1605.0,21.054893780481557,21.0,1,22,2,21.0,95.45454545454545,0.23863636363636365,0.38181818181818183,11.778742295434933,110.11011694758876,0.3273277932171802,0.14768523811022805
412.0,12.84623604814523,21.0,3,28,6,7.0,75.0,0.1875,0.3,8.148389431637412,103.99401696915095,0.246257312242188,0.09494532962939099
303.0,7.775823848641073,18.0,1,18,6,18.0,100.0,0.25,0.4,10.03076104805808,101.45881086939886,0.26362024879873985,0.10624068243769118
532.0,1876.9221977579764,1539.0,50,966,54,30.78,159.3167701863354,0.39829192546583847,0.6372670807453416,37.53844395515953,194.2983641571404,1.0789402691015906,0.6366421644102815
312.0,925.6985760705031,874.0,37,684,45,23.62162162162162,127.77777777777777,0.3194444444444444,0.5111111111111111,25.018880434337923,135.3360491331145,0.6356228163603479,0.3482446909483549
