bowler_pkey,Smart_wicket,Actual_wicket,no_innings_bowled,smart_runs_conceded,Actual_runs_conceded,balls,no_balls,smart_bowl_average,economy_rate,bowl_average_nominal,economy_rate_nominal
354.0,15.36624433519328,14,14,461.65774085533764,413.0,314,3,30.043628799914618,1.4844300349046227,29.5,1.3279742765273312
306.0,21.301680534721598,19,20,468.5803321101582,494.0,417,3,21.997341071112928,1.1318365509907204,26.0,1.1932367149758454
1017.0,26.268154930940828,24,13,336.5017010228896,334.0,287,0,12.810252638891276,1.172479794504842,13.916666666666666,1.1637630662020906
295.0,11.290955894733964,9,10,313.96250185047063,286.0,201,2,27.806547539247845,1.577701014323973,31.77777777777778,1.4371859296482412
314.0,25.748728883291825,23,22,614.9674406745432,612.0,451,3,23.88340968060724,1.3726951800771054,26.608695652173914,1.3660714285714286
356.0,72.00579508765024,59,51,1285.0930352758062,1303.0,1098,0,17.84707791520815,1.1703943854970913,22.084745762711865,1.186703096539162
318.0,12.278561426513079,12,8,259.9932241008694,227.0,180,1,21.17456720454779,1.4524761122953598,18.916666666666668,1.2681564245810055
355.0,22.17187924514849,17,12,331.44512942041973,321.0,252,0,14.948896561979268,1.3152584500810307,18.88235294117647,1.2738095238095237
369.0,14.68999850975734,12,10,294.35662669917815,288.0,215,0,20.037893571171,1.369100589298503,24.0,1.3395348837209302
533.0,76.78973561258917,62,57,1238.156010333825,1273.0,1143,0,16.123978035038807,1.083251102654265,20.532258064516128,1.1137357830271215
307.0,26.07977947164532,19,13,314.74824924964184,311.0,264,2,12.068669890090332,1.20132919560932,16.36842105263158,1.1870229007633588
112.0,18.554535169144934,14,11,383.12243093324076,346.0,228,0,20.648452113764083,1.6803615391808806,24.714285714285715,1.5175438596491229
114.0,0.0,0,1,10.45277333194121,9.0,6,0,-1.0,1.7421288886568682,-1.0,1.5
1564.0,2.930523676586299,2,1,34.4022886480323,25.0,19,1,11.739297287680252,1.9112382582240164,12.5,1.3888888888888888
26.0,9.479249186483358,7,11,296.8193212104454,258.0,163,0,31.31253492456826,1.820977430738929,36.857142857142854,1.5828220858895705
437.0,5.526066878744729,4,14,293.523124625017,250.0,180,0,53.116100667187744,1.6306840256945387,62.5,1.3888888888888888
1569.0,21.167198395021835,17,18,365.88469357042595,309.0,232,0,17.28545680643669,1.5770891964242497,18.176470588235293,1.331896551724138
902.0,20.437091064717528,16,13,426.47400731880794,390.0,284,2,20.867647258032243,1.5123191748893898,24.375,1.3829787234042554
301.0,11.781401929674788,9,6,127.90498047675707,150.0,120,0,10.85651616337715,1.065874837306309,16.666666666666668,1.25
411.0,25.585679297314226,21,20,464.27628733229204,433.0,343,1,18.14594335906602,1.3575330038955908,20.61904761904762,1.2660818713450293
1573.0,7.13567626972319,7,8,185.0579712581996,160.0,120,0,25.93418819228166,1.5421497604849965,22.857142857142858,1.3333333333333333
1577.0,2.6734589574266137,2,2,30.93888412940155,38.0,36,0,11.572604862123013,0.8594134480389319,19.0,1.0555555555555556
308.0,20.914978463075528,19,26,647.0071615543231,577.0,438,1,30.935110102866506,1.480565587080831,30.36842105263158,1.3203661327231122
303.0,41.44432527878841,34,25,810.4934409863741,729.0,550,3,19.55619823786086,1.4817064734668632,21.441176470588236,1.3327239488117002
412.0,42.75862250408477,35,26,686.2568024365264,680.0,520,0,16.04955356948105,1.319724620070243,19.428571428571427,1.3076923076923077
313.0,31.678196445871333,27,35,528.7719366722944,513.0,436,0,16.691983635362867,1.2127796712667303,19.0,1.176605504587156
1605.0,1.3646942559538886,1,4,95.65296906454716,78.0,48,0,70.09113480710596,1.9927701888447327,78.0,1.625
1574.0,20.219169718720472,19,17,509.0696167574721,452.0,339,0,25.177572760870394,1.5016802854202715,23.789473684210527,1.3333333333333333
1585.0,44.36394630885893,37,25,703.1350892275211,688.0,595,1,15.849245789189718,1.1837291064436382,18.594594594594593,1.1582491582491583
1590.0,19.682524662442823,14,21,494.00912959454524,465.0,379,0,25.09887009247284,1.303454167795634,33.214285714285715,1.2269129287598945
304.0,29.464864422979343,25,23,587.7693453305687,546.0,399,0,19.948143554740863,1.473106128648042,21.84,1.368421052631579
121.0,66.90322530562443,55,43,1265.1323521962593,1289.0,1006,5,18.909885830121585,1.2638684837125467,23.436363636363637,1.2877122877122877
300.0,5.2891480448659856,4,8,185.91533103172512,177.0,126,0,35.15033601908486,1.4755185002517865,44.25,1.4047619047619047
1612.0,14.629622276894416,12,14,400.4805592600438,359.0,270,0,27.37463426465567,1.4832613305927547,29.916666666666668,1.3296296296296297
1620.0,3.8682983593578815,3,8,264.0376474750753,230.0,146,2,68.25679483495276,1.8335947741324672,76.66666666666667,1.5972222222222223
444.0,51.31720715283247,41,26,813.4086169241166,747.0,535,1,15.850601816689478,1.5232371103447877,18.21951219512195,1.398876404494382
343.0,17.842204593742537,13,25,476.468802231288,432.0,324,0,26.70459245817588,1.4705827229360742,33.23076923076923,1.3333333333333333
1614.0,0.0,0,4,122.49432283920848,106.0,72,0,-1.0,1.701310039433451,-1.0,1.4722222222222223
553.0,11.478724755894413,9,14,229.91081407057203,224.0,173,0,20.029299330704053,1.3289642431824973,24.88888888888889,1.2947976878612717
1578.0,0.0,0,1,26.542381666520242,27.0,24,0,-1.0,1.1059325694383435,-1.0,1.125
291.0,19.710907679262725,14,26,419.92004838348726,399.0,348,0,21.303942731428496,1.206666805699676,28.5,1.146551724137931
550.0,41.49876982353999,40,25,558.7688598447677,589.0,519,0,13.464709007538065,1.0766259341903037,14.725,1.1348747591522157
141.0,7.9325940109343955,7,9,309.4726771457573,277.0,181,1,39.0127966613665,1.7192926508097628,39.57142857142857,1.538888888888889
145.0,1.5018112569166062,1,3,33.00910777096543,35.0,24,0,21.97953146172108,1.3753794904568928,35.0,1.4583333333333333
647.0,4.248996809823113,3,4,65.73354081097128,61.0,60,0,15.470367183850108,1.095559013516188,20.333333333333332,1.0166666666666666
297.0,71.0234857611444,60,42,1185.9357098122107,1139.0,924,3,16.697796469756117,1.2876609227059834,18.983333333333334,1.236699239956569
280.0,41.134861254241926,33,29,718.1406804725534,709.0,622,0,17.4582011115571,1.1545670104060344,21.484848484848484,1.139871382636656
1593.0,7.897998414208352,6,6,105.21290883810632,104.0,78,0,13.321464923167147,1.3488834466423887,17.333333333333332,1.3333333333333333
407.0,14.091723588295533,11,22,349.41790254435506,310.0,216,0,24.795966253168537,1.6176754747423845,28.181818181818183,1.4351851851851851
593.0,42.51809075885514,42,32,1043.3912176413226,953.0,706,7,24.539935801892,1.49269129848544,22.69047619047619,1.363376251788269
1609.0,9.27200369927774,8,8,159.63571573424974,161.0,162,0,17.21695988394449,0.985405652680554,20.125,0.9938271604938271
1070.0,6.1136424724823275,5,8,310.58255085441647,262.0,161,1,50.80155606945566,1.941140942840103,52.4,1.6375
1579.0,38.17855003502011,35,21,645.8680107310854,603.0,438,1,16.91703875968702,1.4779588346249093,17.228571428571428,1.379862700228833
312.0,26.107067340375984,23,25,530.6547508866499,476.0,366,1,20.32609576434362,1.4538486325661641,20.695652173913043,1.3041095890410959
1295.0,2.8116722577319706,2,1,8.10702385003775,14.0,12,0,2.883345961729289,0.6755853208364792,7.0,1.1666666666666667
892.0,90.49432090437713,78,66,1840.0966467393478,1743.0,1428,7,20.333835630235043,1.294930785882722,22.346153846153847,1.2266009852216748
1570.0,4.15699637658452,5,6,132.08677869347505,131.0,114,0,31.77457152416391,1.1586559534515355,26.2,1.1491228070175439
1049.0,1.5393423333898162,1,3,95.7037213722329,84.0,57,1,62.17182448395468,1.708995024504159,84.0,1.5
1594.0,22.797906754829192,17,22,387.0252341325842,361.0,370,0,16.976349552381695,1.0460141463042816,21.235294117647058,0.9756756756756757
451.0,10.797244843390434,8,15,402.25009699585513,362.0,288,0,37.25488333647391,1.3967017256800525,45.25,1.2569444444444444
1592.0,23.295839851827466,20,16,470.9829039035245,457.0,356,2,20.217468307611917,1.3304601805184308,22.85,1.2909604519774012
1584.0,5.004564533581795,4,3,29.90550170632659,51.0,66,0,5.975645134687284,0.45311366221706956,12.75,0.7727272727272727
1572.0,0.6351359981677509,1,3,95.90152384514117,80.0,44,2,150.99368343441282,2.283369615360504,80.0,1.9047619047619047
420.0,0.0,0,2,29.759928794126164,30.0,20,0,-1.0,1.4879964397063081,-1.0,1.5
440.0,45.55344167343149,35,28,843.5202324658799,741.0,570,1,18.517157024336388,1.4824608654936378,21.17142857142857,1.3022847100175747
1610.0,19.865435179371083,16,21,510.33007414911253,467.0,402,0,25.689347831607332,1.2694777963908273,29.1875,1.1616915422885572
1587.0,35.57580624189578,30,24,648.898355505893,620.0,462,1,18.239877716157537,1.4075886236570347,20.666666666666668,1.3449023861171367
294.0,27.803230206873113,21,24,644.7217323880609,615.0,491,0,23.188734819333405,1.313078884700735,29.285714285714285,1.2525458248472505
1618.0,1.3047547659321717,1,2,80.20126047332604,67.0,37,1,61.4684556572797,2.2278127909257233,67.0,1.8611111111111112
414.0,36.96960623913998,28,25,607.2085837460716,569.0,474,0,16.42453478726034,1.2810307673967753,20.321428571428573,1.2004219409282701
1631.0,3.0260312610156146,4,5,135.0744423226716,125.0,99,0,44.637490716912524,1.364388306289612,31.25,1.2626262626262625
417.0,25.953890354766486,21,25,602.722008407237,592.0,524,1,23.22280013395163,1.15243213844596,28.19047619047619,1.1319311663479923
419.0,23.02184328373087,22,41,530.5036131890682,509.0,449,3,23.043489900044875,1.1894699847288526,23.136363636363637,1.141255605381166
434.0,40.42435635801337,34,26,698.1097451291773,665.0,538,6,17.26953272790428,1.3122363630247693,19.558823529411764,1.25
589.0,58.4579017579355,44,50,1296.4931272118824,1345.0,1150,6,22.178235759819877,1.1332981881222748,30.568181818181817,1.1756993006993006
405.0,29.577389076246632,24,25,711.3543481172114,671.0,523,1,24.05061333451148,1.3627477933279912,27.958333333333332,1.28544061302682
1599.0,18.946229218927055,14,13,324.01534132015297,316.0,237,1,17.101837921208382,1.372946361526072,22.571428571428573,1.3389830508474576
237.0,67.29909909371509,56,44,1221.5274308261453,1162.0,902,7,18.150724857774822,1.364835118241503,20.75,1.2983240223463688
1638.0,26.328013368427392,20,17,641.4879031134969,524.0,354,0,24.365222477544414,1.812112720659596,26.2,1.4802259887005649
87.0,1.4184012304508438,1,5,64.60273818194409,51.0,36,0,45.54616620108958,1.7945205050540025,51.0,1.4166666666666667
170.0,3.2607583706328347,3,7,154.44875647027197,117.0,69,0,47.365900479248694,2.238387774931478,39.0,1.6956521739130435
1640.0,7.584218842836481,6,4,41.05964456242658,69.0,78,0,5.41382644848238,0.5264056995182894,11.5,0.8846153846153846
290.0,4.035813427857788,5,5,107.49081380089662,85.0,52,0,26.63423761339552,2.0671310346326273,17.0,1.6346153846153846
180.0,5.362360284764769,4,8,128.72768771073356,111.0,85,1,24.005788659234124,1.5324724727468282,27.75,1.3214285714285714
1633.0,1.1661695929293987,1,2,51.65502226428381,45.0,36,0,44.29460567097042,1.4348617295634392,45.0,1.25
1602.0,21.461030336609635,18,11,322.5789104687283,324.0,238,4,15.03091442531778,1.3785423524304627,18.0,1.3846153846153846
970.0,35.374966623700914,27,23,752.4757834466898,696.0,504,2,21.271420308352678,1.4989557439177088,25.77777777777778,1.3864541832669324
1595.0,0.0,0,1,19.418236493433028,14.0,6,0,-1.0,3.2363727489055045,-1.0,2.3333333333333335
1616.0,0.0,0,2,19.232277048186187,18.0,12,0,-1.0,1.6026897540155156,-1.0,1.5
517.0,14.407057243541159,12,24,481.5907851988838,454.0,314,1,33.42742220412751,1.538628706705699,37.833333333333336,1.450479233226837
633.0,70.80755040008702,54,64,1630.1217533438726,1537.0,1276,1,23.021863404864646,1.2785268653677433,28.462962962962962,1.2054901960784314
571.0,37.872833599044355,31,36,1024.8652958282028,986.0,782,1,27.060697561696657,1.3122474978594145,31.806451612903224,1.262483994878361
1627.0,1.763644502761565,2,3,150.96833534261248,128.0,71,3,85.60020747164292,2.2201225785678305,64.0,1.8823529411764706
1642.0,33.50476767792823,31,15,361.3317805201732,375.0,317,2,10.784488464255372,1.1470850175243594,12.096774193548388,1.1904761904761905
1629.0,2.4313860181473523,2,3,36.36477996151804,44.0,36,0,14.956399226654671,1.0101327767088344,22.0,1.2222222222222223
1586.0,6.022705350524406,5,5,125.98092228594562,109.0,80,0,20.91766323500722,1.5747615285743204,21.8,1.3625
1643.0,1.4547082665744233,1,6,89.8288377745296,68.0,48,0,61.75041404422646,1.8714341203027,68.0,1.4166666666666667
1641.0,2.404291091001357,3,4,45.62657513465197,59.0,81,0,18.977142703485658,0.563291051045086,19.666666666666668,0.7283950617283951
1634.0,11.877460318802788,9,8,206.00130218221915,197.0,159,0,17.3438846902402,1.2956056741020072,21.88888888888889,1.2389937106918238
708.0,7.287012580391554,7,15,400.2106894409054,353.0,306,0,54.92109215206005,1.3078780700683184,50.42857142857143,1.15359477124183
530.0,51.029132114972214,43,41,1250.4929880038007,1184.0,876,0,24.505472387544284,1.427503410963243,27.53488372093023,1.3515981735159817
1607.0,25.23766171650191,22,16,548.1932729263474,472.0,305,1,21.7212386426396,1.8032673451524586,21.454545454545453,1.5526315789473684
338.0,4.177432332202037,3,9,187.54149032035946,158.0,96,0,44.8939624646179,1.9535571908370777,52.666666666666664,1.6458333333333333
362.0,44.3156436618045,41,26,627.7288359437096,635.0,559,3,14.164949080605295,1.1290086977404847,15.487804878048781,1.1420863309352518
293.0,0.0,0,2,17.123662742461832,15.0,12,0,-1.0,1.4269718952051527,-1.0,1.25
409.0,13.412687925765509,12,7,187.50721080578518,174.0,144,0,13.979838481560995,1.302133408373508,14.5,1.2083333333333333
370.0,73.76696835024995,60,49,1520.387531631638,1452.0,1005,15,20.610682065890895,1.535744981446099,24.2,1.4666666666666666
1645.0,0.0,0,1,15.841417406423405,16.0,12,0,-1.0,1.3201181172019505,-1.0,1.3333333333333333
1651.0,1.4324178129976022,2,4,101.98477738082049,86.0,46,0,71.19764670295342,2.2170603778439237,43.0,1.8695652173913044
1646.0,2.665875334908459,2,2,86.043873687835,66.0,42,0,32.27603052593214,2.0486636592341667,33.0,1.5714285714285714
1621.0,4.838681801862414,4,4,53.73142560848088,48.0,43,0,11.104558598542189,1.249568037406532,12.0,1.1162790697674418
1657.0,20.807476590621278,18,13,463.8589917465867,401.0,276,4,22.292899849069908,1.705363940244804,22.27777777777778,1.474264705882353
1652.0,19.448233671765177,17,13,364.06049353622996,341.0,277,1,18.719463149230393,1.319059759189239,20.058823529411764,1.2355072463768115
125.0,15.510409212565122,12,19,297.7020173603303,306.0,257,0,19.19369200905152,1.1583736084059544,25.5,1.1906614785992218
1649.0,6.786953567138761,5,5,97.7432400540665,112.0,104,0,14.401636770777706,0.9398388466737164,22.4,1.0769230769230769
73.0,5.202169863284219,6,11,469.2055649395943,370.0,225,1,90.19420304806748,2.0946677006231886,61.666666666666664,1.6517857142857142
907.0,0.7350858529533504,1,2,60.141000785394844,51.0,31,0,81.8149343287817,1.9400322833998336,51.0,1.6451612903225807
504.0,37.47830177878836,31,31,1038.1621533819941,920.0,588,6,27.700352046622456,1.7837837686975844,29.677419354838708,1.5807560137457044
501.0,39.117541556126355,39,34,834.442480708817,871.0,717,4,21.33166982162077,1.1703260599001641,22.333333333333332,1.2215988779803646
403.0,33.55786225247809,24,37,845.7365769906482,816.0,660,0,25.20233770040565,1.2814190560464367,34.0,1.2363636363636363
1025.0,4.39299754608723,3,7,96.84138366483297,94.0,66,0,22.04448844982579,1.4672936918914088,31.333333333333332,1.4242424242424243
1668.0,7.860732806699245,7,8,210.0086459538647,179.0,132,0,26.71616643360356,1.590974590559581,25.571428571428573,1.356060606060606
1008.0,0.0,0,7,138.46444874217136,104.0,60,0,-1.0,2.3077408123695227,-1.0,1.7333333333333334
978.0,4.235067445930442,4,7,228.83191848708225,201.0,136,6,54.03265034349601,1.7602455268237096,50.25,1.5461538461538462
256.0,56.46448985231851,45,38,1140.214958168202,1026.0,726,5,20.193487289983604,1.5814354482221942,22.8,1.4230235783633842
1010.0,6.779857937407086,6,9,218.80480528082956,186.0,116,2,32.27277139150648,1.9193403972002592,31.0,1.631578947368421
968.0,20.311988038152887,15,11,282.3457021026055,278.0,222,0,13.900446454195588,1.2718274869486734,18.533333333333335,1.2522522522522523
1009.0,1.9733809352199327,2,3,101.04533168163445,86.0,54,0,51.204169391842726,1.8712098459561934,43.0,1.5925925925925926
669.0,6.437612419306921,5,6,126.00022233621013,125.0,107,0,19.57250827314879,1.1775721713664498,25.0,1.1682242990654206
1682.0,2.800092985090338,2,2,97.93158628801397,68.0,30,0,34.97440506778544,3.264386209600466,34.0,2.2666666666666666
998.0,13.944110625046683,11,9,190.98943142600552,201.0,192,0,13.696781140200263,0.9947366220104454,18.272727272727273,1.046875
1000.0,0.6275156483239701,2,4,36.477516889564306,31.0,28,0,58.130051397111785,1.3027684603415823,15.5,1.1071428571428572
975.0,0.0,0,6,107.30674225143626,89.0,54,0,-1.0,1.9871618935451159,-1.0,1.6481481481481481
1685.0,5.555878829439118,5,5,96.108862668695,101.0,101,0,17.298588687614963,0.9515728977098514,20.2,1.0
990.0,14.53692242843896,12,13,383.46225446567485,342.0,246,0,26.378503177226676,1.5587896522994913,28.5,1.3902439024390243
1688.0,7.156644980860884,5,8,178.4324408353669,157.0,120,0,24.93241474357765,1.4869370069613908,31.4,1.3083333333333333
1693.0,25.83868908401029,20,15,416.2194684763888,393.0,307,0,16.108381780635966,1.3557637409654357,19.65,1.280130293159609
1691.0,2.7018979239359338,2,3,73.1683886569932,65.0,52,0,27.080367473841005,1.4070843972498692,32.5,1.25
995.0,14.893720227098973,15,14,412.0450066833761,382.0,294,0,27.66568730985455,1.4015136281747484,25.466666666666665,1.2993197278911566
261.0,3.0592972905503144,2,5,109.6259318000984,92.0,60,0,35.833696888078045,1.8270988633349734,46.0,1.5333333333333334
1020.0,12.758202971003556,10,10,235.0939549573496,219.0,186,0,18.42688625440932,1.2639459943943527,21.9,1.1774193548387097
1005.0,6.632414327732727,6,10,223.46395443255068,200.0,136,1,33.69270123824445,1.6552885513522273,33.333333333333336,1.4814814814814814
996.0,18.038997089148406,16,21,580.1507747879995,513.0,364,1,32.16092180296413,1.598211500793387,32.0625,1.4132231404958677
1001.0,17.587544431609164,13,15,476.19106352014126,407.0,271,4,27.075471813126352,1.7834871292889185,31.307692307692307,1.5243445692883895
443.0,41.19751161825316,32,28,865.6862719981063,834.0,599,2,21.013071857829186,1.450060757115756,26.0625,1.3969849246231156
511.0,28.48255153109913,25,29,814.050392351578,729.0,556,0,28.580669518415302,1.464119410704277,29.16,1.3111510791366907
1014.0,5.424973592797327,4,4,54.541690229976545,53.0,42,0,10.05381672316173,1.2986116721422987,13.25,1.2619047619047619
1676.0,3.9135665235527974,3,6,103.3983543980816,107.0,90,0,26.420492350342094,1.1488706044231287,35.666666666666664,1.1888888888888889
1711.0,6.878197158247732,7,7,213.80268780552785,185.0,131,0,31.084117376477696,1.6320815863017393,26.428571428571427,1.4122137404580153
1681.0,3.066320578441136,3,3,58.306207780455935,63.0,67,1,19.015039781032222,0.8834273906129687,21.0,0.9545454545454546
1026.0,7.639956009335988,5,4,111.44063096796181,103.0,73,1,14.586554010491934,1.5477865412216918,20.6,1.4305555555555556
1695.0,0.8705252428646189,2,4,57.60359902162636,49.0,54,0,66.17108405963212,1.066733315215303,24.5,0.9074074074074074
969.0,1.2537082972229512,1,4,57.82846236705937,53.0,36,0,46.12593096428677,1.6063461768627603,53.0,1.4722222222222223
398.0,53.80399539940029,43,43,1156.3696984693574,1095.0,777,2,21.49226446633453,1.4920899335088482,25.46511627906977,1.4129032258064516
1684.0,1.3268222270984613,1,2,50.025028904290934,45.0,42,0,37.7028873066796,1.1910721167688318,45.0,1.0714285714285714
1667.0,1.8840699394736549,2,2,41.50672072071839,41.0,36,0,22.030350281112153,1.1529644644643997,20.5,1.1388888888888888
1664.0,6.367188802806849,5,4,56.44670625942497,81.0,96,0,8.865247758090911,0.5879865235356768,16.2,0.84375
1712.0,0.3272995307703899,1,2,50.94281790747685,37.0,24,0,155.64586294263498,2.1226174128115356,37.0,1.5416666666666667
1007.0,6.830689647303832,5,5,89.9352877842303,91.0,78,0,13.166355438169996,1.1530165100542347,18.2,1.1666666666666667
666.0,1.862593456371219,2,4,139.87516747557737,114.0,85,1,75.09699285000599,1.665180565185445,57.0,1.3571428571428572
250.0,6.814491035618573,8,22,449.29819066074947,387.0,287,1,65.93275833988461,1.5709726946180051,48.375,1.3531468531468531
979.0,20.902658913869026,20,18,421.04205461778895,430.0,344,1,20.14299024601245,1.2275278560285392,21.5,1.2536443148688046
183.0,0.0,0,3,38.69845595908757,32.0,24,0,-1.0,1.612435664961982,-1.0,1.3333333333333333
65.0,1.384094727688732,1,2,25.338462279204595,22.0,18,0,18.30688447279668,1.4076923488446997,22.0,1.2222222222222223
1714.0,0.0,0,1,70.32981449647633,56.0,25,1,-1.0,2.9304089373531803,-1.0,2.3333333333333335
1719.0,9.083376437034051,7,7,175.23427355637233,181.0,136,0,19.291755083706594,1.2884873055615613,25.857142857142858,1.3308823529411764
930.0,0.0,0,2,29.30482249164607,22.0,12,0,-1.0,2.442068540970506,-1.0,1.8333333333333333
1723.0,0.0,0,1,53.6360884327903,40.0,18,0,-1.0,2.9797826907105724,-1.0,2.2222222222222223
52.0,77.17461647639819,67,56,1696.4259284485217,1608.0,1170,0,21.98165674030047,1.4499366909816425,24.0,1.3743589743589744
216.0,86.91627727424782,75,55,1594.8311330724057,1496.0,1168,6,18.34905017894656,1.3724880663273715,19.946666666666665,1.2874354561101549
918.0,18.724593016426436,14,12,234.8924489820138,243.0,209,0,12.544595697003977,1.1238873157034153,17.357142857142858,1.1626794258373205
681.0,152.01299685112065,123,95,2300.638718491159,2354.0,2114,0,15.134486959324747,1.0882870002323364,19.13821138211382,1.1135288552507097
1721.0,4.788839127583318,5,5,195.65290593835186,173.0,108,4,40.856019742113965,1.8812779417149217,34.6,1.6634615384615385
883.0,9.468095877876035,8,7,242.27006661071698,197.0,114,0,25.588045340439148,2.125176022901026,24.625,1.7280701754385965
939.0,8.434102778714916,7,13,210.1769012028754,203.0,133,0,24.91988854265534,1.5802774526531984,29.0,1.5263157894736843
910.0,3.2091045972799015,3,9,120.00224121830423,111.0,84,0,37.39430659880031,1.428598109741717,37.0,1.3214285714285714
447.0,19.375306167689352,15,27,595.1331391884846,571.0,440,0,30.71606373792124,1.352575316337465,38.06666666666667,1.2977272727272726
923.0,3.5820748007577654,4,10,126.24231904003753,125.0,99,0,35.24279253278903,1.275174939798359,31.25,1.2626262626262625
1727.0,4.200321323494621,5,4,134.80464345197777,127.0,89,0,32.09388831705423,1.5146589151907615,25.4,1.4269662921348314
916.0,2.6458117287584852,4,7,173.12034827364937,142.0,75,1,65.43184701765759,2.3394641658601265,35.5,1.9189189189189189
1737.0,1.3948110848680546,1,2,62.01434822189604,44.0,24,0,44.460750917936984,2.583931175912335,44.0,1.8333333333333333
1038.0,20.66550791428171,16,27,699.2729877118725,624.0,466,0,33.837686961887464,1.5005858105404988,39.0,1.3390557939914163
495.0,16.714950376483714,16,28,694.2438718117525,591.0,418,5,41.53430648459987,1.6809778978492795,36.9375,1.430992736077482
881.0,32.08068629035995,31,27,707.3000650152555,685.0,550,2,22.047535349260745,1.2906935492979115,22.096774193548388,1.25
1545.0,3.568011526667833,3,4,138.56804934712517,113.0,65,2,38.83621123739303,2.1994928467797648,37.666666666666664,1.7936507936507937
366.0,56.36367909959411,41,41,980.8836834462526,924.0,787,0,17.402761833787324,1.246357920516204,22.536585365853657,1.1740787801778907
529.0,39.647055952631916,33,22,583.7355796452723,590.0,452,12,14.72330203641569,1.3266717719210734,17.87878787878788,1.3409090909090908
938.0,12.829637906456151,9,9,269.8444960491761,237.0,167,2,21.032900383991702,1.6354211881768248,26.333333333333332,1.4363636363636363
900.0,7.7268162768474955,6,8,181.15946012473196,166.0,114,0,23.445550357856337,1.5891180712695787,27.666666666666668,1.456140350877193
224.0,22.82013498482503,18,28,613.7595059793484,571.0,461,2,26.895524780527687,1.3371666796935695,31.72222222222222,1.2440087145969498
942.0,6.384612842208286,5,5,128.93182511801817,112.0,86,2,20.19414932502371,1.5349026799764067,22.4,1.3333333333333333
908.0,7.255148525576108,6,9,214.12890799783804,187.0,123,0,29.51406263331249,1.740885430876732,31.166666666666668,1.5203252032520325
1726.0,8.152961858075564,6,7,213.2316505832534,201.0,146,3,26.15388791155033,1.4911304236591147,33.5,1.4055944055944056
880.0,7.851210104642612,7,14,366.9397847323328,335.0,252,0,46.736716995428814,1.4561102568743365,47.857142857142854,1.3293650793650793
1730.0,6.223963700054055,5,5,104.4815812864,113.0,84,0,16.786984359419154,1.2438283486476192,22.6,1.3452380952380953
197.0,8.808784160752761,6,12,181.308450208536,151.0,96,0,20.582687337981287,1.8886296896722499,25.166666666666668,1.5729166666666667
1713.0,0.0,0,1,3.496923025576084,6.0,7,1,-1.0,0.5828205042626807,-1.0,1.0
324.0,7.675891140609847,5,7,204.11166623347316,182.0,102,0,26.591266407310794,2.001094766994835,36.4,1.7843137254901962
917.0,3.7899110649439907,4,11,265.3990728775953,227.0,142,1,70.02778385289564,1.8822629282098957,56.75,1.6099290780141844
927.0,3.124933786595334,3,15,397.7798278670838,363.0,253,2,127.292242022341,1.584780190705513,121.0,1.4462151394422311
664.0,4.383957229059441,4,8,146.53092797780005,142.0,91,0,33.424351635209185,1.6102299777780225,35.5,1.5604395604395604
1741.0,0.0,0,1,32.53423449894266,23.0,12,0,-1.0,2.7111862082452216,-1.0,1.9166666666666667
1729.0,5.762464054653841,4,6,161.3787892215535,149.0,102,0,28.00517065112482,1.5821449923681714,37.25,1.4607843137254901
1731.0,4.154885115603497,3,3,90.36511107952992,83.0,54,0,21.74912387833963,1.6734279829542578,27.666666666666668,1.537037037037037
371.0,6.698573588938699,5,4,53.51251541910124,71.0,60,0,7.988643359455814,0.8918752569850207,14.2,1.1833333333333333
1738.0,0.0,0,1,17.445904054525997,18.0,18,0,-1.0,0.9692168919181109,-1.0,1.0
435.0,0.0,0,2,16.020287397594178,18.0,16,0,-1.0,1.001267962349636,-1.0,1.125
4.0,13.815304239398849,10,6,224.90370986028324,225.0,144,0,16.279316471286744,1.5618313184741892,22.5,1.5625
1748.0,3.699705481550207,5,5,125.78107712909195,118.0,108,0,33.99759190463686,1.1646396030471478,23.6,1.0925925925925926
1742.0,37.954932461239295,31,34,928.9234245072967,907.0,719,1,24.474379593638872,1.293765215191221,29.258064516129032,1.2632311977715878
1728.0,1.1275368796189829,1,1,25.055552349878873,16.0,6,0,22.221492531885648,4.175925391646479,16.0,2.6666666666666665
1745.0,1.419342333389816,1,2,56.855391477506345,50.0,30,0,40.05756056167125,1.8951797159168782,50.0,1.6666666666666667
1720.0,5.59598343240074,4,4,83.1071550799608,91.0,78,0,14.851215355422685,1.0654763471789848,22.75,1.1666666666666667
1717.0,3.0835851663067744,2,2,14.1932848993454,23.0,24,0,4.602851594446075,0.5913868708060583,11.5,0.9583333333333334
1768.0,3.847970605540792,4,2,25.348497902271248,33.0,32,0,6.587497800989253,0.7921405594459765,8.25,1.03125
387.0,61.908368438006406,56,37,1095.4394447443121,1020.0,766,1,17.69452938888641,1.431946986593872,18.214285714285715,1.3333333333333333
627.0,0.0,0,3,86.0227205174464,81.0,54,0,-1.0,1.593013342915674,-1.0,1.5
429.0,117.45344272883719,95,79,2265.4730019078643,2190.0,1764,0,19.288263922055688,1.2842817471133017,23.05263157894737,1.2414965986394557
1766.0,2.3524426690267903,2,2,66.4891570316386,60.0,30,0,28.263879884114363,2.2163052343879532,30.0,2.0
9.0,86.56036095600467,67,61,1820.5216998467254,1678.0,1246,7,21.031817332324053,1.4693476189239107,25.044776119402986,1.354317998385795
